ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
11,0,11,0,0,0,0,0,,,,,0.05318295896944989,0.5,63.79302560002543,63.79302560002543,66.81909460003953,66.81909460003953,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
11,0,11,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
12,0,12,0,0,0,0,0,,,,,1.0,0.5,66.81909460003953,66.81909460003953,69.85020980006084,69.85020980006084,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
12,0,12,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
13,0,13,0,0,0,0,0,,,,,0.1414213562373095,0.5,69.85020980006084,69.85020980006084,72.88436890009325,72.88436890009325,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
13,0,13,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
14,0,14,0,0,0,0,0,,,,,1.0,0.5,72.88436890009325,72.88436890009325,75.91963350004517,75.91963350004517,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
14,0,14,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
15,0,15,0,0,0,0,0,,,,,0.3760603093086394,0.5,75.91963350004517,75.91963350004517,78.94262290000916,78.94262290000916,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
15,0,15,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
16,0,16,0,0,0,0,0,,,,,0.3760603093086394,0.5,78.94262290000916,78.94262290000916,81.9672471000813,81.9672471000813,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
16,0,16,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
17,0,17,0,0,0,0,0,,,,,1.0,0.5,81.9672471000813,81.9672471000813,85.00117370008957,85.00117370008957,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
17,0,17,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
18,0,18,0,0,0,0,0,,,,,0.1414213562373095,0.5,85.00117370008957,85.00117370008957,88.03309180005454,88.03309180005454,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
18,0,18,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
19,0,19,0,0,0,0,0,,,,,0.3760603093086394,0.5,88.03309180005454,88.03309180005454,91.0438936999999,91.0438936999999,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
19,0,19,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,
