ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
4,0,4,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
5,0,5,0,0,0,0,0,,,,,0.3760603093086394,0.5,44.757542000035755,44.757542000035755,47.78741590003483,47.78741590003483,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
5,0,5,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
6,0,6,0,0,0,0,0,,,,,1.0,0.5,47.78741590003483,47.78741590003483,50.82085649995133,50.82085649995133,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
6,0,6,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
7,0,7,0,0,0,0,0,,,,,0.1414213562373095,0.5,50.82085649995133,50.82085649995133,53.85822990001179,53.85822990001179,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
7,0,7,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
8,0,8,0,0,0,0,0,,,,,0.020000000000000004,0.5,53.85822990001179,53.85822990001179,56.888388599967584,56.888388599967584,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
8,0,8,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
9,0,9,0,0,0,0,0,,,,,1.0,0.5,56.888388599967584,56.888388599967584,59.92276650003623,59.92276650003623,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
9,0,9,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
10,0,10,0,0,0,0,0,,,,,0.3760603093086394,0.5,59.92276650003623,59.92276650003623,62.95564729999751,62.95564729999751,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
10,0,10,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
11,0,11,0,0,0,0,0,,,,,0.020000000000000004,0.5,62.95564729999751,62.95564729999751,65.98091689997818,65.98091689997818,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
11,0,11,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
12,0,12,0,0,0,0,0,,,,,0.020000000000000004,0.5,65.98091689997818,65.98091689997818,69.00416150002275,69.00416150002275,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
12,0,12,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
13,0,13,0,0,0,0,0,,,,,0.1414213562373095,0.5,69.00416150002275,69.00416150002275,72.03857490001246,72.03857490001246,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
13,0,13,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
14,0,14,0,0,0,0,0,,,,,0.3760603093086394,0.5,72.03857490001246,72.03857490001246,75.0721981000388,75.0721981000388,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
14,0,14,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
15,0,15,0,0,0,0,0,,,,,0.05318295896944989,0.5,75.0721981000388,75.0721981000388,78.09563949995209,78.09563949995209,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
15,0,15,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
16,0,16,0,0,0,0,0,,,,,0.05318295896944989,0.5,78.09563949995209,78.09563949995209,81.12978419999126,81.12978419999126,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
16,0,16,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
17,0,17,0,0,0,0,0,,,,,0.3760603093086394,0.5,81.12978419999126,81.12978419999126,84.1594026000239,84.1594026000239,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
17,0,17,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
18,0,18,0,0,0,0,0,,,,,1.0,0.5,84.1594026000239,84.1594026000239,87.18748660001438,87.18748660001438,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
18,0,18,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
19,0,19,0,0,0,0,0,,,,,0.020000000000000004,0.5,87.18748660001438,87.18748660001438,90.19770859996788,90.19770859996788,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
19,0,19,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,
