76.0558 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
226.1551 	EXP 	text_4: autoDraw = True
229.1487 	EXP 	GA: autoDraw = False
229.1487 	EXP 	GA: autoDraw = False
229.1487 	EXP 	text_4: autoDraw = False
229.1487 	EXP 	GA: autoDraw = False
229.1487 	EXP 	GA: autoDraw = False
229.1487 	EXP 	text_4: autoDraw = False
229.1487 	EXP 	polygon_3: autoDraw = True
229.6333 	EXP 	New trial (rep=17, index=0): None
229.6343 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
229.6344 	EXP 	New trial (rep=0, index=0): None
232.8549 	EXP 	polygon_3: autoDraw = False
232.8549 	EXP 	polygon_3: autoDraw = False
232.8549 	EXP 	GA: sf = array([1., 1.])
232.8549 	EXP 	GA: sf = array([1., 1.])
232.8549 	EXP 	GA: phase = array([0.505, 0.505])
232.8549 	EXP 	text_3: height = 0.05
232.8549 	EXP 	text_3: height = 0.05
232.8549 	EXP 	text_3: height = 0.05
232.8549 	EXP 	text_3: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.505'
232.8549 	EXP 	text_4: height = 0.05
232.8549 	EXP 	text_4: height = 0.05
232.8549 	EXP 	text_4: height = 0.05
232.8549 	EXP 	text_4: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.505'
232.8549 	EXP 	GA: autoDraw = True
232.8549 	EXP 	GA: autoDraw = True
232.8549 	EXP 	text_4: autoDraw = True
235.8487 	EXP 	GA: autoDraw = False
235.8487 	EXP 	GA: autoDraw = False
235.8487 	EXP 	text_4: autoDraw = False
235.8487 	EXP 	GA: autoDraw = False
235.8487 	EXP 	GA: autoDraw = False
235.8487 	EXP 	text_4: autoDraw = False
235.8487 	EXP 	polygon_3: autoDraw = True
236.3337 	EXP 	New trial (rep=18, index=0): None
236.3344 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
236.3346 	EXP 	New trial (rep=0, index=0): None
239.8421 	EXP 	polygon_3: autoDraw = False
239.8421 	EXP 	polygon_3: autoDraw = False
239.8421 	EXP 	GA: sf = array([1., 1.])
239.8421 	EXP 	GA: sf = array([1., 1.])
239.8421 	EXP 	GA: phase = array([1., 1.])
239.8421 	EXP 	text_3: height = 0.05
239.8421 	EXP 	text_3: height = 0.05
239.8421 	EXP 	text_3: height = 0.05
239.8421 	EXP 	text_3: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 1.000'
239.8421 	EXP 	text_4: height = 0.05
239.8421 	EXP 	text_4: height = 0.05
239.8421 	EXP 	text_4: height = 0.05
239.8421 	EXP 	text_4: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 1.000'
239.8421 	EXP 	GA: autoDraw = True
239.8421 	EXP 	GA: autoDraw = True
239.8421 	EXP 	text_4: autoDraw = True
242.8491 	EXP 	GA: autoDraw = False
242.8491 	EXP 	GA: autoDraw = False
242.8491 	EXP 	text_4: autoDraw = False
242.8491 	EXP 	GA: autoDraw = False
242.8491 	EXP 	GA: autoDraw = False
242.8491 	EXP 	text_4: autoDraw = False
242.8491 	EXP 	polygon_3: autoDraw = True
243.3334 	EXP 	New trial (rep=19, index=0): None
243.3345 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
243.3347 	EXP 	New trial (rep=0, index=0): None
246.6580 	EXP 	polygon_3: autoDraw = False
246.6580 	EXP 	polygon_3: autoDraw = False
246.6580 	EXP 	GA: sf = array([1., 1.])
246.6580 	EXP 	GA: sf = array([1., 1.])
246.6580 	EXP 	GA: phase = array([0.01, 0.01])
246.6580 	EXP 	text_3: height = 0.05
246.6580 	EXP 	text_3: height = 0.05
246.6580 	EXP 	text_3: height = 0.05
246.6580 	EXP 	text_3: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.010'
246.6580 	EXP 	text_4: height = 0.05
246.6580 	EXP 	text_4: height = 0.05
246.6580 	EXP 	text_4: height = 0.05
246.6580 	EXP 	text_4: text = 'Spatial frequency: 1.000\nContrast: 1.000\nPhase: 0.010'
246.6580 	EXP 	GA: autoDraw = True
246.6580 	EXP 	GA: autoDraw = True
246.6580 	EXP 	text_4: autoDraw = True
249.6647 	EXP 	GA: autoDraw = False
249.6647 	EXP 	GA: autoDraw = False
249.6647 	EXP 	text_4: autoDraw = False
249.6647 	EXP 	GA: autoDraw = False
249.6647 	EXP 	GA: autoDraw = False
249.6647 	EXP 	text_4: autoDraw = False
249.6647 	EXP 	polygon_3: autoDraw = True
250.1649 	EXP 	polygon_3: autoDraw = False
250.1649 	EXP 	polygon_3: autoDraw = False
250.5660 	EXP 	window1: mouseVisible = True
