ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
7,0,7,0,0,0,0,0,,,,,0.05318295896944989,0.5,58.119843999971636,58.119843999971636,61.1470915999962,61.1470915999962,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
7,0,7,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
8,0,8,0,0,0,0,0,,,,,0.3760603093086394,0.5,61.1470915999962,61.1470915999962,64.18753469991498,64.18753469991498,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
8,0,8,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
9,0,9,0,0,0,0,0,,,,,0.1414213562373095,0.5,64.18753469991498,64.18753469991498,67.2296019999776,67.2296019999776,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
9,0,9,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
10,0,10,0,0,0,0,0,,,,,0.020000000000000004,0.5,67.2296019999776,67.2296019999776,70.2857577999821,70.2857577999821,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
10,0,10,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
11,0,11,0,0,0,0,0,,,,,1.0,0.5,70.2857577999821,70.2857577999821,73.34921209991444,73.34921209991444,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
11,0,11,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
12,0,12,0,0,0,0,0,,,,,0.1414213562373095,0.5,73.34921209991444,73.34921209991444,76.39602699992247,76.39602699992247,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
12,0,12,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
13,0,13,0,0,0,0,0,,,,,1.0,0.5,76.39602699992247,76.39602699992247,79.43647710001096,79.43647710001096,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
13,0,13,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
14,0,14,0,0,0,0,0,,,,,0.3760603093086394,0.5,79.43647710001096,79.43647710001096,82.48232039995492,82.48232039995492,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
14,0,14,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
15,0,15,0,0,0,0,0,,,,,0.020000000000000004,0.5,82.48232039995492,82.48232039995492,85.50375049991999,85.50375049991999,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
15,0,15,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
16,0,16,0,0,0,0,0,,,,,0.020000000000000004,0.5,85.50375049991999,85.50375049991999,88.54774259997066,88.54774259997066,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
16,0,16,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
17,0,17,0,0,0,0,0,,,,,0.1414213562373095,0.5,88.54774259997066,88.54774259997066,91.57989139994606,91.57989139994606,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
17,0,17,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
18,0,18,0,0,0,0,0,,,,,0.3760603093086394,0.5,91.57989139994606,91.57989139994606,94.61349159991369,94.61349159991369,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
18,0,18,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
19,0,19,0,0,0,0,0,,,,,0.1414213562373095,0.5,94.61349159991369,94.61349159991369,208.3863725999836,208.3863725999836,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
19,0,19,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,
