opt1.thisRepN,opt1.thisTrialN,opt1.thisN,opt1.thisIndex,staircase_loop.thisTrialN,staircase_loop.stepSize,staircase_loop.intensity,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
0,0,0,0,177,0.005,0.5,,,,,658.6832615999738,658.6832615999738,661.6996437000344,661.6996437000344,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,178,0.005,0.5,,,,,662.2003031000495,662.2003031000495,665.2165735999588,665.2165735999588,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,179,0.005,0.5,,,,,665.7157674999908,665.7157674999908,668.7346897999523,668.7346897999523,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,180,0.005,0.5,,,,,669.2309764999663,669.2309764999663,672.2346225000219,672.2346225000219,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,181,0.005,0.5,,,,,672.7331460999558,672.7331460999558,675.7486657999689,675.7486657999689,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,182,0.005,0.5,,,,,676.2473034999566,676.2473034999566,679.2490212999983,679.2490212999983,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,183,0.005,0.5,,,,,679.7495169000467,679.7495169000467,682.766295999987,682.766295999987,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,184,0.005,0.5,,,,,683.2649034999777,683.2649034999777,686.283376300009,686.283376300009,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,185,0.005,0.5,,,,,686.7816420999588,686.7816420999588,689.8006175999762,689.8006175999762,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,186,0.005,0.5,,,,,690.3011389999883,690.3011389999883,693.3180555000436,693.3180555000436,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,187,0.005,0.5,,,,,693.8158682000358,693.8158682000358,696.8333242000081,696.8333242000081,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,188,0.005,0.5,,,,,697.330661999993,697.330661999993,700.3478561999509,700.3478561999509,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,189,0.005,0.5,,,,,700.8478012999985,700.8478012999985,703.8664966999786,703.8664966999786,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,190,0.005,0.5,,,,,704.3659480999922,704.3659480999922,707.383268399979,707.383268399979,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,191,0.005,0.5,,,,,707.8801963999867,707.8801963999867,710.8985941000283,710.8985941000283,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,192,0.005,0.5,,,,,711.3971971999854,711.3971971999854,714.417382900021,714.417382900021,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,193,0.005,0.5,,,,,714.9158357999986,714.9158357999986,717.9323191000149,717.9323191000149,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,194,0.005,0.5,,,,,718.4312783000059,718.4312783000059,721.4504432999529,721.4504432999529,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,195,0.005,0.5,,,,,721.948820300051,721.948820300051,724.9652143999701,724.9652143999701,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,196,0.005,0.5,,,,,725.4629820999689,725.4629820999689,728.466288399999,728.466288399999,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,197,0.005,0.5,,,,,728.9653371999739,728.9653371999739,731.9809490999905,731.9809490999905,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,198,0.005,0.5,,,,,732.4820588000584,732.4820588000584,735.4987323000096,735.4987323000096,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,199,0.005,0.5,,,,,735.9979585000547,735.9979585000547,739.0156674999744,739.0156674999744,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,200,0.005,0.5,,,,,739.5159937000135,739.5159937000135,742.5320906999987,742.5320906999987,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,201,0.005,0.5,,,,,743.0300232999725,743.0300232999725,746.0477727999678,746.0477727999678,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,202,0.005,0.5,,,,,746.5461905000266,746.5461905000266,749.5649894999806,749.5649894999806,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,203,0.005,0.5,,,,,750.0630907999584,750.0630907999584,753.0809111000272,753.0809111000272,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,204,0.005,0.5,,,,,753.5801923000254,753.5801923000254,756.5984558999771,756.5984558999771,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,205,0.005,0.5,,,,,757.0955274000298,757.0955274000298,760.0988437000196,760.0988437000196,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,206,0.005,0.5,,,,,760.5974832000211,760.5974832000211,763.6152032000246,763.6152032000246,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,207,0.005,0.5,,,,,764.1139914999949,764.1139914999949,767.1306333000539,767.1306333000539,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,208,0.005,0.5,,,,,767.6292177999858,767.6292177999858,770.6468616999919,770.6468616999919,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,209,0.005,0.5,,,,,771.1453407000517,771.1453407000517,774.1628292000387,774.1628292000387,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,210,0.005,0.5,,,,,774.662222999963,774.662222999963,777.6819001999684,777.6819001999684,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,211,0.005,0.5,,,,,778.1791092000203,778.1791092000203,781.1975270999828,781.1975270999828,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,212,0.005,0.5,,,,,781.6959731000243,781.6959731000243,784.7146088000154,784.7146088000154,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,213,0.005,0.5,,,,,785.2125581,785.2125581,788.2301316000521,788.2301316000521,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,214,0.005,0.5,,,,,788.7295145000098,788.7295145000098,791.7470868000528,791.7470868000528,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,215,0.005,0.5,,,,,792.2457310999744,792.2457310999744,795.2631865000585,795.2631865000585,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,216,0.005,0.5,,,,,795.7609209000366,795.7609209000366,798.7642933999887,798.7642933999887,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,217,0.005,0.5,,,,,799.2621748000383,799.2621748000383,802.2808851000154,802.2808851000154,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,218,0.005,0.5,,,,,802.7799466999713,802.7799466999713,805.7958566000452,805.7958566000452,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,219,0.005,0.5,,,,,806.2970439000055,806.2970439000055,809.3165145999519,809.3165145999519,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,220,0.005,0.5,,,,,809.8140835999511,809.8140835999511,812.8303413999965,812.8303413999965,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,221,0.005,0.5,,,,,813.3277979999548,813.3277979999548,816.3458282999927,816.3458282999927,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,222,0.005,0.5,,,,,816.8444025999634,816.8444025999634,819.8624591999687,819.8624591999687,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,223,0.005,0.5,,,,,820.3626069000456,820.3626069000456,823.3831241000444,823.3831241000444,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,224,0.005,0.5,,,,,823.8800571999745,823.8800571999745,826.8957269999664,826.8957269999664,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,225,0.005,0.5,,,,,827.3948109999765,827.3948109999765,830.4122516999487,830.4122516999487,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,226,0.005,0.5,,,,,830.9131037000334,830.9131037000334,833.9289701000089,833.9289701000089,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,227,0.005,0.5,,,,,834.427034100052,834.427034100052,837.4448467999464,837.4448467999464,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,228,0.005,0.5,,,,,837.9431408999953,837.9431408999953,840.9610524999443,840.9610524999443,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,229,0.005,0.5,,,,,841.4608153000008,841.4608153000008,844.4789416999556,844.4789416999556,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,230,0.005,0.5,,,,,844.9758665000554,844.9758665000554,847.9783131000586,847.9783131000586,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,231,0.005,0.5,,,,,848.4775885000126,848.4775885000126,851.4940433000447,851.4940433000447,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,232,0.005,0.5,,,,,851.994722399977,851.994722399977,855.0117610000307,855.0117610000307,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,233,0.005,0.5,,,,,855.5150871999795,855.5150871999795,858.5281853999477,858.5281853999477,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,234,0.005,0.5,,,,,859.0272624000208,859.0272624000208,862.0459702999797,862.0459702999797,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,235,0.005,0.5,,,,,862.5435976999579,862.5435976999579,865.5628789999755,865.5628789999755,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,236,0.005,0.5,,,,,866.0598568000132,866.0598568000132,869.0762194000417,869.0762194000417,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,237,0.005,0.5,,,,,869.5765283999499,869.5765283999499,872.5938366999617,872.5938366999617,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,238,0.005,0.5,,,,,873.0935465999646,873.0935465999646,876.1146486999933,876.1146486999933,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,239,0.005,0.5,,,,,876.6124706000555,876.6124706000555,879.6263398999581,879.6263398999581,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,240,0.005,0.5,,,,,880.1245659999549,880.1245659999549,883.1262824999867,883.1262824999867,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,241,0.005,0.5,,,,,883.6265749000013,883.6265749000013,886.6431477000006,886.6431477000006,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,242,0.005,0.5,,,,,887.1435680000577,887.1435680000577,890.1593215999892,890.1593215999892,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,243,0.005,0.5,,,,,890.6591437000316,890.6591437000316,893.6781648000469,893.6781648000469,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,244,0.005,0.5,,,,,894.1751402999507,894.1751402999507,897.1768936000299,897.1768936000299,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,245,0.005,0.5,,,,,897.6751619999995,897.6751619999995,900.693971300032,900.693971300032,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,246,0.005,0.5,,,,,901.1929575999966,901.1929575999966,904.2129082999891,904.2129082999891,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,247,0.005,0.5,,,,,904.7088967999443,904.7088967999443,907.726764800027,907.726764800027,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,248,0.005,0.5,,,,,908.2245070999488,908.2245070999488,911.2263768999837,911.2263768999837,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,249,0.005,0.5,,,,,911.724474000046,911.724474000046,914.7250890999567,914.7250890999567,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,250,0.005,0.5,,,,,915.2252108999528,915.2252108999528,918.24222679995,918.24222679995,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,251,0.005,0.5,,,,,918.7412526999833,918.7412526999833,921.7600166000193,921.7600166000193,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,252,0.005,0.5,,,,,922.2585906999884,922.2585906999884,925.276056200033,925.276056200033,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,253,0.005,0.5,,,,,925.775737100048,925.775737100048,928.7948514999589,928.7948514999589,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,254,0.005,0.5,,,,,929.2928500999697,929.2928500999697,932.3109005000442,932.3109005000442,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,255,0.005,0.5,,,,,932.8087539999979,932.8087539999979,935.825967599987,935.825967599987,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,256,0.005,0.5,,,,,936.3274026999716,936.3274026999716,939.3422042999882,939.3422042999882,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,257,0.005,0.5,,,,,939.8444146000547,939.8444146000547,942.8625140000368,942.8625140000368,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,258,0.005,0.5,,,,,943.3576638000086,943.3576638000086,946.3770633999957,946.3770633999957,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,259,0.005,0.5,,,,,946.874532100046,946.874532100046,949.8924837999512,949.8924837999512,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,260,0.005,0.5,,,,,950.3911116999807,950.3911116999807,953.4076296000276,953.4076296000276,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,261,0.005,0.5,,,,,953.9102946999483,953.9102946999483,956.9255514000542,956.9255514000542,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,262,0.005,0.5,,,,,957.4233716999879,957.4233716999879,960.4261010000482,960.4261010000482,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,263,0.005,0.5,,,,,960.9254198999843,960.9254198999843,963.9419226000318,963.9419226000318,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,264,0.005,0.5,,,,,964.4419799000025,964.4419799000025,967.4604809000157,967.4604809000157,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,265,0.005,0.5,,,,,967.9587499999907,967.9587499999907,970.9779041999718,970.9779041999718,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,266,0.005,0.5,,,,,971.4744479999645,971.4744479999645,974.4910186999477,974.4910186999477,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,267,0.005,0.5,,,,,974.991187299951,974.991187299951,978.0105072000297,978.0105072000297,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,268,0.005,0.5,,,,,978.5066159999697,978.5066159999697,981.5261260999832,981.5261260999832,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,269,0.005,0.5,,,,,982.0244528000476,982.0244528000476,985.0412274999544,985.0412274999544,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,270,0.005,0.5,,,,,985.5405322000152,985.5405322000152,988.5575630000094,988.5575630000094,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,271,0.005,0.5,,,,,989.0590045000426,989.0590045000426,992.0744105000049,992.0744105000049,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,272,0.005,0.5,,,,,992.5822535000043,992.5822535000043,995.591051000054,995.591051000054,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,273,0.005,0.5,,,,,996.0889203000115,996.0889203000115,999.0921032000333,999.0921032000333,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,274,0.005,0.5,,,,,999.5910007000202,999.5910007000202,1002.6098391000414,1002.6098391000414,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,275,0.005,0.5,,,,,1003.1065628000069,1003.1065628000069,1006.1239036000334,1006.1239036000334,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,276,0.005,0.5,,,,,1006.6218110000482,1006.6218110000482,1009.6241163000232,1009.6241163000232,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,277,0.005,0.5,,,,,1010.1225630999543,1010.1225630999543,1013.1417623000452,1013.1417623000452,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,278,0.005,0.5,,,,,1013.639152299962,1013.639152299962,1016.6572029000381,1016.6572029000381,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,279,0.005,0.5,,,,,1017.1557312000077,1017.1557312000077,1020.1726106000133,1020.1726106000133,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,280,0.005,0.5,,,,,1020.6724328000564,1020.6724328000564,1023.6894621000392,1023.6894621000392,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,281,0.005,0.5,,,,,1024.1887297000503,1024.1887297000503,1027.2146323999623,1027.2146323999623,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,282,0.005,0.5,,,,,1027.7067651000107,1027.7067651000107,1030.7270514999982,1030.7270514999982,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,283,0.005,0.5,,,,,1031.2241769999964,1031.2241769999964,1034.242917799973,1034.242917799973,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,284,0.005,0.5,,,,,1034.7389127999777,1034.7389127999777,1037.7595662999665,1037.7595662999665,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,285,0.005,0.5,,,,,1038.254256300046,1038.254256300046,1041.256911900011,1041.256911900011,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,286,0.005,0.5,,,,,1041.7568136999616,1041.7568136999616,1044.771451800014,1044.771451800014,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,287,0.005,0.5,,,,,1045.2722085999558,1045.2722085999558,1048.2900805999525,1048.2900805999525,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,288,0.005,0.5,,,,,1048.7873886000598,1048.7873886000598,1051.7915864000097,1051.7915864000097,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,289,0.005,0.5,,,,,1052.2887485000538,1052.2887485000538,1055.3064353000373,1055.3064353000373,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,290,0.005,0.5,,,,,1055.805796599947,1055.805796599947,1058.8223104999634,1058.8223104999634,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,291,0.005,0.5,,,,,1059.3200333999703,1059.3200333999703,1062.3205236999784,1062.3205236999784,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,292,0.005,0.5,,,,,1062.8232735999627,1062.8232735999627,1065.840538199991,1065.840538199991,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,293,0.005,0.5,,,,,1066.3368779999437,1066.3368779999437,1069.367066100007,1069.367066100007,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,294,0.005,0.5,,,,,1069.854707499966,1069.854707499966,1072.8733718000585,1072.8733718000585,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,295,0.005,0.5,,,,,1073.370930999983,1073.370930999983,1076.392580099986,1076.392580099986,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,296,0.005,0.5,,,,,1076.8897150000557,1076.8897150000557,1079.9085259999847,1079.9085259999847,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,297,0.005,0.5,,,,,1080.4042397000594,1080.4042397000594,1083.4236227000365,1083.4236227000365,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,298,0.005,0.5,,,,,1083.9218561999733,1083.9218561999733,1086.9371833000332,1086.9371833000332,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,299,0.005,0.5,,,,,1087.4373655000236,1087.4373655000236,1090.455128600006,1090.455128600006,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,300,0.005,0.5,,,,,1090.9524298999459,1090.9524298999459,1093.961952200043,1093.961952200043,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,301,0.005,0.5,,,,,1094.4600202000001,1094.4600202000001,1097.4736743000103,1097.4736743000103,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,302,0.005,0.5,,,,,1097.969146599993,1097.969146599993,1100.973456399981,1100.973456399981,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,303,0.005,0.5,,,,,1101.470280300011,1101.470280300011,1104.48863050004,1104.48863050004,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,304,0.005,0.5,,,,,1104.9916737000458,1104.9916737000458,1108.010478900047,1108.010478900047,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,305,0.005,0.5,,,,,1108.5046750999754,1108.5046750999754,1111.5221486999653,1111.5221486999653,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,306,0.005,0.5,,,,,1112.0204473000485,1112.0204473000485,1115.0420589999994,1115.0420589999994,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,307,0.005,0.5,,,,,1115.5403111999622,1115.5403111999622,1118.5577381999465,1118.5577381999465,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,308,0.005,0.5,,,,,1119.0518245999701,1119.0518245999701,1122.0583766000345,1122.0583766000345,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,309,0.005,0.5,,,,,1122.5628623999655,1122.5628623999655,1125.5710643000202,1125.5710643000202,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,310,0.005,0.5,,,,,1126.0684181000106,1126.0684181000106,1129.0705350999488,1129.0705350999488,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,311,0.005,0.5,,,,,1129.5696033999557,1129.5696033999557,1132.5876103000483,1132.5876103000483,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,312,0.005,0.5,,,,,1133.0874730000505,1133.0874730000505,1136.1028225000482,1136.1028225000482,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,313,0.005,0.5,,,,,1136.60157910001,1136.60157910001,1139.6052482000086,1139.6052482000086,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,314,0.005,0.5,,,,,1140.102992100059,1140.102992100059,1143.1265598000027,1143.1265598000027,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,315,0.005,0.5,,,,,1143.618203900056,1143.618203900056,1146.6369437000249,1146.6369437000249,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,316,0.005,0.5,,,,,1147.135787099949,1147.135787099949,1150.1534532000078,1150.1534532000078,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
