ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
7,0,7,0,0,0,0,0,,,,,0.3760603093086394,0.5,52.418856500065885,52.418856500065885,55.440029600053094,55.440029600053094,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
7,0,7,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
8,0,8,0,0,0,0,0,,,,,0.3760603093086394,0.5,55.440029600053094,55.440029600053094,58.46567219996359,58.46567219996359,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
8,0,8,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
9,0,9,0,0,0,0,0,,,,,0.1414213562373095,0.5,58.46567219996359,58.46567219996359,61.497899000067264,61.497899000067264,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
9,0,9,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
10,0,10,0,0,0,0,0,,,,,1.0,0.5,61.497899000067264,61.497899000067264,64.5300564999925,64.5300564999925,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
10,0,10,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
11,0,11,0,0,0,0,0,,,,,0.1414213562373095,0.5,64.5300564999925,64.5300564999925,67.56610709999222,67.56610709999222,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
11,0,11,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
12,0,12,0,0,0,0,0,,,,,0.3760603093086394,0.5,67.56610709999222,67.56610709999222,70.59912959998474,70.59912959998474,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
12,0,12,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
13,0,13,0,0,0,0,0,,,,,0.020000000000000004,0.5,70.59912959998474,70.59912959998474,73.6303162999684,73.6303162999684,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
13,0,13,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
14,0,14,0,0,0,0,0,,,,,0.3760603093086394,0.5,73.6303162999684,73.6303162999684,76.66590500005987,76.66590500005987,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
14,0,14,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
15,0,15,0,0,0,0,0,,,,,0.020000000000000004,0.5,76.66590500005987,76.66590500005987,79.69665519997943,79.69665519997943,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
15,0,15,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
16,0,16,0,0,0,0,0,,,,,1.0,0.5,79.69665519997943,79.69665519997943,82.73078380001243,82.73078380001243,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
16,0,16,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
17,0,17,0,0,0,0,0,,,,,0.05318295896944989,0.5,82.73078380001243,82.73078380001243,85.76453639997635,85.76453639997635,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
17,0,17,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
18,0,18,0,0,0,0,0,,,,,1.0,0.5,85.76453639997635,85.76453639997635,88.80005289998371,88.80005289998371,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
18,0,18,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
19,0,19,0,0,0,0,0,,,,,0.1414213562373095,0.5,88.80005289998371,88.80005289998371,91.80787919997238,91.80787919997238,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
19,0,19,0,,,,,,,,,,,,,,,,,095584,001,3,2024-08-15_00h07.52.808,stimuli3,2022.2.5,59.974187108809886,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,
