ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
15,0,15,0,0,0,0,0,,,,,1.0,0.5,79.85041830001865,79.85041830001865,82.88183069997467,82.88183069997467,,,925841,001,3,2024-08-15_00h39.35.425,stimuli3,2022.2.5,60.07799324322354,
15,0,15,0,,,,,,,,,,,,,,,,,925841,001,3,2024-08-15_00h39.35.425,stimuli3,2022.2.5,60.07799324322354,
16,0,16,0,0,0,0,0,,,,,0.05318295896944989,0.5,82.88183069997467,82.88183069997467,85.91373320005368,85.91373320005368,,,925841,001,3,2024-08-15_00h39.35.425,stimuli3,2022.2.5,60.07799324322354,
16,0,16,0,,,,,,,,,,,,,,,,,925841,001,3,2024-08-15_00h39.35.425,stimuli3,2022.2.5,60.07799324322354,
17,0,17,0,0,0,0,0,,,,,0.020000000000000004,0.5,85.91373320005368,85.91373320005368,88.94866999995429,88.94866999995429,,,925841,001,3,2024-08-15_00h39.35.425,stimuli3,2022.2.5,60.07799324322354,
17,0,17,0,,,,,,,,,,,,,,,,,925841,001,3,2024-08-15_00h39.35.425,stimuli3,2022.2.5,60.07799324322354,
18,0,18,0,0,0,0,0,,,,,0.05318295896944989,0.5,88.94866999995429,88.94866999995429,91.9824598999694,91.9824598999694,,,925841,001,3,2024-08-15_00h39.35.425,stimuli3,2022.2.5,60.07799324322354,
18,0,18,0,,,,,,,,,,,,,,,,,925841,001,3,2024-08-15_00h39.35.425,stimuli3,2022.2.5,60.07799324322354,
19,0,19,0,0,0,0,0,,,,,1.0,0.5,91.9824598999694,91.9824598999694,94.99155110004358,94.99155110004358,,,925841,001,3,2024-08-15_00h39.35.425,stimuli3,2022.2.5,60.07799324322354,
19,0,19,0,,,,,,,,,,,,,,,,,925841,001,3,2024-08-15_00h39.35.425,stimuli3,2022.2.5,60.07799324322354,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,
