ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
8,0,8,0,0,0,0,0,,,,,0.3760603093086394,0.5,76.9544912999263,76.9544912999263,79.98971779993735,79.98971779993735,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
8,0,8,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
9,0,9,0,0,0,0,0,,,,,0.05318295896944989,0.5,79.98971779993735,79.98971779993735,83.04575960000511,83.04575960000511,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
9,0,9,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
10,0,10,0,0,0,0,0,,,,,0.1414213562373095,0.5,83.04575960000511,83.04575960000511,86.09234700002708,86.09234700002708,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
10,0,10,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
11,0,11,0,0,0,0,0,,,,,0.020000000000000004,0.5,86.09234700002708,86.09234700002708,89.13885069999378,89.13885069999378,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
11,0,11,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
12,0,12,0,0,0,0,0,,,,,1.0,0.5,89.13885069999378,89.13885069999378,92.16819979995489,92.16819979995489,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
12,0,12,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
13,0,13,0,0,0,0,0,,,,,0.020000000000000004,0.5,92.16819979995489,92.16819979995489,95.19410329998937,95.19410329998937,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
13,0,13,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
14,0,14,0,0,0,0,0,,,,,0.020000000000000004,0.5,95.19410329998937,95.19410329998937,98.22947789996397,98.22947789996397,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
14,0,14,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
15,0,15,0,0,0,0,0,,,,,0.020000000000000004,0.5,98.22947789996397,98.22947789996397,101.26897179998923,101.26897179998923,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
15,0,15,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
16,0,16,0,0,0,0,0,,,,,0.3760603093086394,0.5,101.26897179998923,101.26897179998923,104.3084878999507,104.3084878999507,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
16,0,16,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
17,0,17,0,0,0,0,0,,,,,1.0,0.5,104.3084878999507,104.3084878999507,107.3525096999947,107.3525096999947,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
17,0,17,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
18,0,18,0,0,0,0,0,,,,,0.1414213562373095,0.5,107.3525096999947,107.3525096999947,110.39005529996939,110.39005529996939,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
18,0,18,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
19,0,19,0,0,0,0,0,,,,,0.05318295896944989,0.5,110.39005529996939,110.39005529996939,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
19,0,19,0,,,,,,,,,,,,,,,,888493,001,3,2024-08-14_17h35.35.074,stimuli3,2022.2.5,59.82281679705137,
